product_id,orbit,start_time,native_version,metrics_ok,geo_ok,streak_index,saturation_frac,zero_frac,max_dn,bloom_flag,median_pixel_km,on_planet_frac,bore_lat,bore_lon_east,bore_emission,min_lat,max_lat,streak_index_red,saturation_frac_red,zero_frac_red,streak_index_green,saturation_frac_green,zero_frac_green,streak_index_blue,saturation_frac_blue,zero_frac_blue,cleared,decision_reason
JNCR_2017086_05C00100_V02,5.0,2017-03-27 07:50:12.208,2,True,True,0.0015674927075931787,0.0,0.09675079641990292,5180.0,False,67.8931825875039,0.31283710895361383,70.83760833740234,144.5543975830078,40.54677963256836,15.602747917175293,89.16175842285156,0.0014179389389722239,0.0,0.08997174605582525,0.0016934710755508173,0.0,0.0775561286407767,0.0014510975054922975,0.0,0.11815221101334952,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00098_V02,6.0,2017-05-19 04:46:04.284,2,True,True,0.0012980452766645895,0.0,0.22959885087985438,4141.0,False,84.6831575632486,0.31537216828478964,59.6977424621582,52.50544357299805,23.116315841674805,6.671469688415527,89.70671081542969,0.0011880482965230448,0.0,0.24614352624393204,0.0011055620579685883,0.0,0.20762382433252427,0.0019565708186993344,0.0,0.23222751061893204,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00099_V02,6.0,2017-05-19 04:51:06.967,2,True,True,0.001558186316676326,0.0,0.21871444554004854,4055.0,False,78.75295411767311,0.34555016181229775,64.63692474365234,47.094886779785156,20.241390228271484,8.32204818725586,89.87835693359375,0.0015888976407923434,0.0,0.2359204338592233,0.0012472516155942201,0.0,0.21610948877427183,0.002032011174539144,0.0,0.22043054080703883,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00100_V01,6.0,2017-05-19 04:56:09.108,1,True,True,0.0014108148910651546,0.0,0.2179346177184466,4055.0,False,72.75622052513744,0.3209614347357066,72.7674331665039,344.59014892578125,33.18832778930664,12.703482627868652,89.710693359375,0.0013395333828897212,0.0,0.22993069250606796,0.0012968978704520147,0.0,0.20400675060679613,0.0016031380614958545,0.0,0.23043082524271843,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00101_V02,6.0,2017-05-19 05:01:11.631,2,True,True,0.001401199752890916,0.0,0.208081291717233,3623.0,False,66.52890168002725,0.3561893203883495,75.13282012939453,336.3018493652344,29.608610153198242,16.31143569946289,89.82257843017578,0.001337175111569099,0.0,0.20738205400485438,0.0013718508897136213,0.0,0.18784843370752427,0.0018238999226204413,0.0,0.21901073270631066,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00102_V02,6.0,2017-05-19 05:06:13.771,2,True,True,0.0015780385440977436,0.0,0.20333595646237865,3623.0,False,60.302632880461324,0.39874932578209277,79.07343292236328,347.81219482421875,18.886573791503906,20.40714454650879,89.91975402832031,0.0015246927446738259,0.0,0.20240917020631066,0.0013792548508945565,0.0,0.18646655036407767,0.0016237103011422184,0.0,0.21063647223907767,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00103_V02,6.0,2017-05-19 05:11:15.962,2,True,True,0.0015052051117629694,0.0,0.1990599400788835,3537.0,False,54.14524495795597,0.38791608876560335,81.95952606201172,348.1322326660156,11.927854537963867,25.87371063232422,89.86027526855469,0.0012989183306276535,0.0,0.19794590033373788,0.0012834837525756498,0.0,0.17320473680218446,0.0019463859479809358,0.0,0.21010552563713591,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00104_V02,6.0,2017-05-19 05:14:47.575,2,True,True,0.001051897428703233,0.0,0.14565003033980584,3407.0,False,49.83357854836958,0.42776236708275545,83.5382308959961,331.2271423339844,9.179778099060059,28.77260971069336,89.94417572021484,0.0011812284243897682,0.0,0.1517037697208738,0.0009975386279610886,0.0,0.12120041337985438,0.0010855490110627693,0.0,0.15638273665048544,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00106_V02,6.0,2017-05-19 05:19:19.422,2,True,True,0.0014500992129101518,0.0,0.14800610588592233,3447.0,False,44.14472068389212,0.4842233009708738,85.35386657714844,308.2943115234375,7.685459136962891,27.79925537109375,89.86930847167969,0.0015285149458493046,0.0,0.15866059238470875,0.0012021727006603635,0.0,0.12778983995752427,0.0017201071691215959,0.0,0.1564159208131068,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00107_V02,6.0,2017-05-19 05:23:51.192,2,True,True,0.001349214375348088,0.0,0.12200394417475728,3450.0,False,38.20972871403805,0.4693315129449838,72.20977783203125,260.0721740722656,18.109142303466797,26.58850860595703,89.91706848144531,0.0013726317736605616,0.0,0.12991125606796117,0.0010960760961627176,0.0,0.10138235740291263,0.0014995689359947406,0.0,0.13262287621359223,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00108_V01,6.0,2017-05-19 05:28:53.082,1,True,True,0.0014264743013110207,0.0,0.0882912052487864,3493.0,False,31.634460920336757,0.5234122168284789,70.60819244384766,248.24334716796875,8.31540584564209,23.693683624267578,89.98088073730469,0.0016750936786445938,0.0,0.0899290807038835,0.001165054044257724,0.0,0.060312215564320384,0.0015840154080073218,0.0,0.10716825318567962,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00109_V02,6.0,2017-05-19 05:35:55.933,2,True,True,0.000994094174548946,0.0,0.024959230885922327,3394.0,False,22.735663954792965,0.5442736425746134,62.330101013183594,237.2685089111328,3.0359408855438232,20.220348358154297,89.80789947509766,0.0009475273070669282,0.0,0.023359280188106797,0.0009204904388594559,0.0,0.0185523172026699,0.0011190308278638437,0.0,0.028583415503640776,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00110_V02,6.0,2017-05-19 05:43:58.335,2,True,True,0.0013065034672945063,0.0,0.015305009860436893,3221.0,False,13.707741727814506,0.5836266181229773,46.34685516357422,230.7649688720703,11.510558128356934,14.344374656677246,81.14299774169922,0.0012973121118864655,0.0,0.01508694250606796,0.00127725694133638,0.0,0.015594186134708737,0.0013083425285890936,0.0,0.015653443567961167,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00111_V02,6.0,2017-05-19 05:46:59.623,2,True,True,0.001398376730512349,0.0,0.015553891080097087,3278.0,False,10.778284829966495,0.6271844660194175,40.2285041809082,228.58609008789062,13.205979347229004,12.093110084533691,74.78025817871094,0.0013029935747585078,0.0,0.015141459344660194,0.0013816786191558298,0.0,0.015816994083737865,0.0015164303760872543,0.0,0.015563372269417477,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00112_V02,6.0,2017-05-19 05:50:30.604,2,True,True,0.0018337638382709782,0.0,0.015589445540048544,3278.0,False,7.770964284789351,0.6745752427184466,33.33952713012695,226.0481719970703,10.839764595031738,8.777814865112305,61.99312210083008,0.0017392317083811124,0.0,0.014736138501213593,0.0017439100465475223,0.0,0.015961582220873786,0.0019372740418364866,0.0,0.01560840791868932,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00113_V02,6.0,2017-05-19 05:55:32.037,2,True,True,0.001588508281156865,0.0,0.015044277154126214,2991.0,False,4.6203702357481315,0.6761639452780229,21.665857315063477,222.82205200195312,11.575458526611328,2.5039963722229004,42.425567626953125,0.0013532923318592804,0.0,0.010268128033980582,0.0015312665458352601,0.0,0.015385599969660194,0.002109338692249568,0.0,0.015814623786407765,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00114_V02,6.0,2017-05-19 05:59:03.259,2,True,True,0.0022308703566339514,0.0,0.012640795661407767,3236.0,False,3.4358184412997304,0.7070829655781112,12.54869556427002,220.57894897460938,13.058381080627441,-4.101390838623047,29.96644401550293,0.0018976217895008704,0.0,0.008976315989077669,0.002385553214979882,0.0,0.013790389866504854,0.002297382903014275,0.0,0.014555995904126214,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00115_V02,6.0,2017-05-19 06:03:04.775,2,True,True,0.0019088918994667483,0.0,0.010979217233009708,3365.0,False,3.3680850621887086,0.7075150779641071,1.8216973543167114,217.80874633789062,14.809496879577637,-14.649727821350098,18.78502655029297,0.002076281190209947,0.0,0.007523323725728155,0.001226022699901426,0.0,0.010374791413834952,0.00198678755948184,0.0,0.01545433859223301,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
