product_id,orbit,version,volume,file_spec,url_lbl,url_img,label_md5,image_md5,image_bytes,start_time,stop_time,sampling_factor,samples,lines,software_name,timing_state,offset_px,selected,selection_reason
JNCR_2017139_06C00123_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00123_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00123_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00123_V02.IMG,ce85ce87105ee91cc3ee13e6d08a8c6c,7033227b4b9139ebf92b9b66ddf50f6f,37969920,2017-05-19T06:37:51.858,2017-05-19T06:38:03.048,1,1648,11520,JUNOMAKEPDS.PY 0.7,applied,1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00124_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00124_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00124_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00124_V02.IMG,30673ca561afca2feb5d58f37d475631,e8d614d9b037be29c7fe4e702fd16424,35438592,2017-05-19T06:42:54.756,2017-05-19T06:43:05.200,1,1648,10752,JUNOMAKEPDS.PY 0.7,applied,8.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00125_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00125_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00125_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00125_V02.IMG,19edb84f0976394bdea0a76d3b0f91d7,16ba0b0b044d0eb0acff3a8da2de1250,32907264,2017-05-19T06:48:58.252,2017-05-19T06:49:07.950,1,1648,9984,JUNOMAKEPDS.PY 0.7,applied,2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00126_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00126_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00126_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00126_V02.IMG,c8ded43e17db6a182647aefc07f039c8,3d5362ccae73f34abdf98d7a4acb2eac,30375936,2017-05-19T06:55:01.810,2017-05-19T06:55:10.762,1,1648,9216,JUNOMAKEPDS.PY 0.7,applied,2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00127_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00127_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00127_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00127_V02.IMG,c09726feb1c2b4eda55bf23c0244b7ab,0c82ab1d556e57bf3a55845e908172fe,27844608,2017-05-19T07:01:05.485,2017-05-19T07:01:13.691,1,1648,8448,JUNOMAKEPDS.PY 0.7,applied,4.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00128_V01,6,1,JNOJNC_0004,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00128_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0004/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00128_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0004/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00128_V01.IMG,78e66d91c029ef260bb7c4ded5461cc8,7fa250e58be63fc1f9d3f35e7201d9d6,27844608,2017-05-19T07:07:08.797,2017-05-19T07:07:17.003,1,1648,8448,JUNOMAKEPDS.PY 0.5,no_shift_needed,0.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00129_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00129_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00129_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00129_V02.IMG,a2233ad4cde2aa4fb04e1c65d62a3925,5f4e4226c4932bc2bb91a8972a910632,25313280,2017-05-19T07:12:42.219,2017-05-19T07:12:49.679,1,1648,7680,JUNOMAKEPDS.PY 0.7,applied,-2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06M00130_V02,6,2,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06M00130_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06M00130_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06M00130_V02.IMG,e583597ca0257865361282f9deed876d,2d54487e756da60750e3ef2a297fed31,8437760,2017-05-19T07:13:42.824,2017-05-19T07:13:50.284,1,1648,2560,JUNOMAKEPDS.PY 0.8,applied,13.0,False,outside full RGB scope
JNCR_2017139_06C00131_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00131_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00131_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00131_V02.IMG,cc6f6ad74ecc6ad4579c4ea5a72787c1,057903cf7ed3a5621fa6a484c49a0481,25313280,2017-05-19T07:19:15.878,2017-05-19T07:19:23.338,1,1648,7680,JUNOMAKEPDS.PY 0.7,applied,2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00132_V01,6,1,JNOJNC_0004,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00132_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0004/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00132_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0004/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00132_V01.IMG,bb678fa0ee88e91d2f38fac9ff140a34,869e8b65f8ce9340c42e34437dd556ae,22781952,2017-05-19T07:25:19.694,2017-05-19T07:25:26.408,1,1648,6912,JUNOMAKEPDS.PY 0.5,no_shift_needed,0.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017139_06C00133_V02,6,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00133_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00133_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_06/JNCR_2017139_06C00133_V02.IMG,bdf8b0044560461b15a498be0dcf58c8,7f66d2954bd8d884d2db1d63ef80dfe8,22781952,2017-05-19T07:30:52.815,2017-05-19T07:30:59.529,1,1648,6912,JUNOMAKEPDS.PY 0.7,applied,3.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00103_V01,8,1,JNOJNC_0005,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00103_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00103_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00103_V01.IMG,1b14992a1a92a7d274dcb2d29c230234,c1c8930ef667b4d3337c3f18fc998e38,27844608,2017-09-01T20:45:11.368,2017-09-01T20:45:19.552,1,1648,8448,JUNOMAKEPDS.PY 0.6,absent,,False,archive timing absent
JNCR_2017244_08M00104_V01,8,1,JNOJNC_0005,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00104_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00104_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00104_V01.IMG,ba03902798a7795b0dc3a77b4c51509f,d27158b57ccb3ac88298bd9f9bf6b531,9281536,2017-09-01T20:46:11.634,2017-09-01T20:46:19.818,1,1648,2816,JUNOMAKEPDS.PY 0.6,absent,,False,outside full RGB scope; archive timing absent
JNCR_2017244_08C00105_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00105_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00105_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00105_V02.IMG,46c4c51004c0d76f4a10c6561658d8a9,c42b7fa14d72f5c8fc9e94bebaf3d60f,35438592,2017-09-01T21:04:45.597,2017-09-01T21:04:56.013,1,1648,10752,JUNOMAKEPDS.PY 0.7,applied,2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08M00106_V02,8,2,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00106_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00106_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00106_V02.IMG,7204bfe13d2c469c865d71c54c2d4b05,2f3863b93ec0307b5ab6a149dfe138d9,11812864,2017-09-01T21:06:16.062,2017-09-01T21:06:26.478,1,1648,3584,JUNOMAKEPDS.PY 0.8,applied,5.0,False,outside full RGB scope
JNCR_2017244_08C00107_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00107_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00107_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00107_V02.IMG,d9e18237b80e2330a0bd1c921efcab6e,1aa31f600c299469f9ecb03954d9c5b4,37969920,2017-09-01T21:15:17.854,2017-09-01T21:15:29.014,1,1648,11520,JUNOMAKEPDS.PY 0.7,applied,1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00108_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00108_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00108_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00108_V02.IMG,43efb354cba844d52400b6115b763f88,a875eda0686ea38fea1c7341e80d19a3,45563904,2017-09-01T21:29:19.822,2017-09-01T21:29:33.214,1,1648,13824,JUNOMAKEPDS.PY 0.7,applied,-7.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00109_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00109_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00109_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00109_V02.IMG,5cf4bf8e0f730db969bc75f41a3c89d3,07ec5768bc5155b7a502b60d715419c4,48095232,2017-09-01T21:31:19.712,2017-09-01T21:31:33.848,1,1648,14592,JUNOMAKEPDS.PY 0.7,applied,-3.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00110_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00110_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00110_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00110_V02.IMG,37266624da5f8784bf254430a7bbbc0d,6cd68e13f23b7a7e37055e71d9e6835b,50626560,2017-09-01T21:37:50.415,2017-09-01T21:38:05.295,1,1648,15360,JUNOMAKEPDS.PY 0.7,applied,-9.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00111_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00111_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00111_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00111_V02.IMG,10c8059a0539a78f93f6d41bd65262bc,c988652faf58fc10e582c4798ec8f8f6,50626560,2017-09-01T21:40:20.782,2017-09-01T21:40:35.662,1,1648,15360,JUNOMAKEPDS.PY 0.7,applied,4.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00112_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00112_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00112_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00112_V02.IMG,c825c8fd0c87e0caaf8fb1cb8715683f,43cc627073d49533454f16f9ea2e2cd4,53157888,2017-09-01T21:42:50.704,2017-09-01T21:43:06.328,1,1648,16128,JUNOMAKEPDS.PY 0.7,applied,-7.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00113_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00113_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00113_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00113_V02.IMG,b8d311bf05eb8304cd2adaef8e659744,d6398bcdb9ed3d894f78b79e16a4a341,53157888,2017-09-01T21:46:51.215,2017-09-01T21:47:06.839,1,1648,16128,JUNOMAKEPDS.PY 0.7,applied,-3.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00114_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00114_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00114_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00114_V02.IMG,cd1b7cea47019d6341f0049911ae83da,1b964f8a408a0cd3e6f24e81c0f284ef,53157888,2017-09-01T21:49:21.520,2017-09-01T21:49:37.144,1,1648,16128,JUNOMAKEPDS.PY 0.7,applied,-5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08M00115_V02,8,2,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00115_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00115_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00115_V02.IMG,33678f6de80e4cfee1c135fd8462733f,546b14d6658be5b699e2fa01c6d81158,4386816,2017-09-01T21:50:51.570,2017-09-01T21:50:59.382,2,816,2688,JUNOMAKEPDS.PY 0.8,applied,2.0,False,outside full RGB scope; unsupported sampling or incomplete framelets
JNCR_2017244_08C00116_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00116_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00116_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00116_V02.IMG,10c1054d8f42832dcdbf97b724b26ea8,be8cf6ed9fe44192909661f748e76d85,53157888,2017-09-01T21:54:22.031,2017-09-01T21:54:37.655,1,1648,16128,JUNOMAKEPDS.PY 0.7,applied,-3.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00117_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00117_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00117_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00117_V02.IMG,9dcbd0d6af3bb35d0e977318c34f1df1,2b9b5c0496ac79c25f4db87910b7c4c6,50626560,2017-09-01T21:58:52.898,2017-09-01T21:59:07.778,1,1648,15360,JUNOMAKEPDS.PY 0.7,applied,-5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00118_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00118_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00118_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00118_V02.IMG,7cafa9a279a5c283d252a04ee9dc1bb0,e606acb921ae3141675f8cea542c78f1,50626560,2017-09-01T22:03:23.523,2017-09-01T22:03:38.403,1,1648,15360,JUNOMAKEPDS.PY 0.7,applied,-1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00119_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00119_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00119_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00119_V02.IMG,97f11f76aeca6c754d0869920b6754a2,696408c90c7c3c2c684b992e76e3c084,48095232,2017-09-01T22:05:54.265,2017-09-01T22:06:08.401,1,1648,14592,JUNOMAKEPDS.PY 0.7,applied,-2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00120_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00120_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00120_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00120_V02.IMG,e6f80653486b89c08da8075250034578,9c8f0cf30bd028b46b7e0e981c80dddb,48095232,2017-09-01T22:07:54.616,2017-09-01T22:08:08.752,1,1648,14592,JUNOMAKEPDS.PY 0.7,applied,-1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00121_V01,8,1,JNOJNC_0005,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00121_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00121_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00121_V01.IMG,45c7e701a6be0344452cfaea12ce3d15,788ee63e4d4aaaf020a60c71f0d8452d,45563904,2017-09-01T22:11:25.577,2017-09-01T22:11:38.969,1,1648,13824,JUNOMAKEPDS.PY 0.6,no_shift_needed,0.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00122_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00122_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00122_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00122_V02.IMG,b08d63ca70eee461e494eff3fe57a23b,562b478af713f030c9f97116524c40e9,43032576,2017-09-01T22:14:26.584,2017-09-01T22:14:39.232,1,1648,13056,JUNOMAKEPDS.PY 0.7,applied,-3.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00123_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00123_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00123_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00123_V02.IMG,71efe153acae767f54cdf44b1938197a,e102961d74474f4c2a69535e46a0c365,40501248,2017-09-01T22:18:57.994,2017-09-01T22:19:09.898,1,1648,12288,JUNOMAKEPDS.PY 0.7,applied,-1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00124_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00124_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00124_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00124_V02.IMG,235b64b1089dc5d80c2a8455271901ee,dbdd415dde5422c18300a4f228cbc107,32907264,2017-09-01T22:34:02.817,2017-09-01T22:34:12.489,1,1648,9984,JUNOMAKEPDS.PY 0.7,applied,5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00125_V02,8,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00125_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00125_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00125_V02.IMG,19ab34e34abadd82167ae58148e22319,5485552dd64adaa05c7e61a76364bd88,30375936,2017-09-01T22:48:07.101,2017-09-01T22:48:16.029,1,1648,9216,JUNOMAKEPDS.PY 0.7,applied,2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08C00126_V01,8,1,JNOJNC_0005,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00126_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00126_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0005/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08C00126_V01.IMG,90e24121aa44ddd209047e15bf1b79d9,1684edebee985c1762301c009b35ec30,25313280,2017-09-01T23:04:42.975,2017-09-01T23:04:50.415,1,1648,7680,JUNOMAKEPDS.PY 0.6,no_shift_needed,0.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2017244_08M00127_V02,8,2,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00127_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00127_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_08/JNCR_2017244_08M00127_V02.IMG,ce30b93c6bacef000e8bff00a6bdbf0b,3ff04a9aa0ea9064b16d7be58c1de9fb,8437760,2017-09-01T23:05:43.264,2017-09-01T23:05:50.704,1,1648,2560,JUNOMAKEPDS.PY 0.8,applied,5.0,False,outside full RGB scope
JNCR_2018091_12C00073_V01,12,1,JNOJNC_0007,DATA/RDR/JUPITER/ORBIT_12/JNCR_2018091_12C00073_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0007/DATA/RDR/JUPITER/ORBIT_12/JNCR_2018091_12C00073_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0007/DATA/RDR/JUPITER/ORBIT_12/JNCR_2018091_12C00073_V01.IMG,5b3502b72bf55d556a19213887c4bf45,6c2e89035a788c2f56d89a450a88f4ff,22781952,2018-04-01T08:16:05.770,2018-04-01T08:16:12.574,1,1648,6912,JUNOMAKEPDS.PY 0.6,undetermined,,False,archive timing undetermined
